,Unnamed: 0,AQSID,SiteName,Latitude,Longitude,CountyName,parameter name
594,594,240051007,Padonia,39.462002,-76.631599,BALTIMORE,"['OZONE', 'PM2.5']"
595,595,240053001,Essex,39.310833,-76.474444,BALTIMORE,"['CO', 'NO2', 'OZONE', 'SO2']"
596,596,240090011,Calvert,38.536722,-76.617194,CALVERT,['OZONE']
597,597,240130001,South Carroll,39.444199,-77.041702,CARROLL,['OZONE']
598,598,240150003,Fair Hill,39.701099,-75.860001,CECIL,"['OZONE', 'PM2.5']"
599,599,240170010,Southern Maryland,38.5042,-76.811897,CHARLES,['OZONE']
600,600,240190004,Horn Point,38.5876,-76.1408,DORCHESTER,"['OZONE', 'PM2.5', 'SO2']"
601,601,240199991,Blackwater NWR,38.445,-76.1114,DORCHESTER,['OZONE']
602,602,240210037,Frederick Airport,39.42276,-77.37519,FREDERICK,['OZONE']
603,603,240230002,Piney Run,39.705799,-79.011902,GARRETT,"['NO2', 'CO', 'PM2.5', 'SO2', 'OZONE']"
604,604,240251001,Edgewood,39.41,-76.2967,HARFORD,"['OZONE', 'PM2.5']"
605,605,240259001,Aldino,39.563301,-76.203903,HARFORD,['OZONE']
606,606,240290002,Millington,39.305199,-75.797203,KENT,"['OZONE', 'PM2.5']"
607,607,240313001,Rockville,39.114399,-77.106903,MONTGOMERY,"['OZONE', 'PM2.5']"
608,608,240330030,HU-Beltsville,39.055302,-76.878304,PRINCE GEORGES,"['NO2', 'CO', 'PM2.5', 'SO2', 'OZONE']"
609,609,240338003,PG Equestrian Center,38.812069,-76.744186,PRINCE GEORGES,['OZONE']
610,610,240339991,Beltsville,39.0284,-76.8172,PRINCE GEORGES,['OZONE']
611,611,240396431,Princess Anne,38.176541,-75.701489,SOMERSET,"['PM10', 'PM2.5']"
612,612,240430009,Hagerstown,39.565601,-77.721901,WASHINGTON,"['OZONE', 'PM2.5']"
613,613,240476432,Pocomoke City,38.013875,-75.545666,WORCESTER,"['PM10', 'PM2.5']"
614,614,245105253,Lake Montebello,39.33746,-76.58905,BALTIMORE (CITY),"['NO2', 'OZONE', 'PM2.5']"
615,615,250010002,TRURO,41.9756,-70.0239,BARNSTABLE,['OZONE']
616,616,250030008,PittsfieldES,42.452299,-73.239648,BERKSHIRE,"['OZONE', 'PM2.5']"
617,617,250036001,NorthAdams,42.702223,-73.110414,BERKSHIRE,['PM2.5']
618,618,250051004,Fall River,41.6833,-71.169701,BRISTOL,"['OZONE', 'PM2.5', 'SO2']"
619,619,250051006,Fairhaven2,41.6454,-70.898,BRISTOL,['OZONE']
620,620,250092006,LYNN,42.474701,-70.971901,ESSEX,"['NO2', 'OZONE', 'PM2.5']"
621,621,250095005,Haverhill,42.7708,-71.1028,ESSEX,"['OZONE', 'PM2.5']"
622,622,250130008,CHICOPEE,42.194401,-72.555603,HAMPDEN,"['NO2', 'OZONE', 'PM2.5']"
623,623,250130018,SPRINGFIELDSP,42.120248,-72.58499,HAMPDEN,"['NO2', 'PM2.5', 'SO2']"
624,624,250154002,WARE,42.298302,-72.334396,HAMPSHIRE,"['NO2', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
625,625,250170009,Chelmsford,42.6267,-71.3622,MIDDLESEX,['OZONE']
626,626,250170010,ChelmsfordNR,42.612113,-71.307519,MIDDLESEX,"['NO2', 'OZONE', 'PM2.5']"
627,627,250212005,WeymouthFR,42.241229,-70.963346,NORFOLK,"['NO2', 'OZONE', 'PM2.5']"
628,628,250230005,Brockton,42.065119,-71.012686,PLYMOUTH,"['OZONE', 'PM2.5']"
629,629,250250002,BOSTON-KENMORE,42.3489,-71.097702,SUFFOLK,"['NO2', 'PM2.5', 'SO2']"
630,630,250250042,Boston - Roxbury,42.329399,-71.082497,SUFFOLK,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
631,631,250250044,Boston-Von Hillern,42.325197,-71.056056,SUFFOLK,"['NO2', 'CO', 'PM2.5']"
632,632,250250045,BOSTON-Chinatown,42.349954,-71.059194,SUFFOLK,['PM2.5']
633,633,250251004,Chelsea HP,42.387222,-71.026111,SUFFOLK,['PM2.5']
634,634,250270015,Worcester,42.2742,-71.8758,WORCESTER,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
635,635,250270024,Uxbridge,42.0997,-71.62,WORCESTER,['OZONE']
636,636,260050003,HOLLAND,42.767799,-86.148598,ALLEGAN,"['OZONE', 'PM2.5']"
637,637,260170014,BAY CITY,43.5714,-83.8908,BAY,['PM2.5']
638,638,260190003,FRANKFORT,44.616901,-86.109398,BENZIE,['OZONE']
639,639,260210014,COLOMA,42.1978,-86.3097,BERRIEN,['OZONE']
640,640,260270003,CASSOPOLIS,41.8956,-86.0017,CASS,['OZONE']
641,641,260370002,ROSE LAKE,42.802742,-84.350273,CLINTON,['OZONE']
642,642,260490021,FLINT,43.0289,-83.669403,GENESEE,"['OZONE', 'PM2.5']"
643,643,260492001,OTISVILLE,43.1683,-83.4617,GENESEE,['OZONE']
644,644,260630007,HARBOR BEACH,43.8364,-82.6431,HURON,['OZONE']
645,645,260650018,LANSING,42.76138,-84.562867,INGHAM,"['NO2', 'OZONE', 'PM2.5', 'SO2']"
646,646,260770008,KALAMAZOO,42.2781,-85.5419,KALAMAZOO,"['OZONE', 'PM2.5']"
647,647,260810020,GRAND RAPIDS,42.984699,-85.671097,KENT,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
648,648,260810022,EVANS,43.176701,-85.416702,KENT,['OZONE']
649,649,260910007,TECUMSEH,41.995602,-83.946701,LENAWEE,"['OZONE', 'PM2.5']"
650,650,260990009,NEW HAVEN,42.7314,-82.7936,MACOMB,"['OZONE', 'PM2.5']"
651,651,260990021,FREEDOM HILL,42.0941,-82.1639,MACOMB,
652,652,260991003,WARREN,42.5467,-83.0061,MACOMB,['OZONE']
653,653,261010922,MANISTEE,44.3069,-86.2428,MANISTEE,['OZONE']
654,654,261050007,SCOTTVILLE,43.9533,-86.2944,MASON,['OZONE']
655,655,261130001,HOUGHTON LAKE,44.3106,-84.891899,MISSAUKEE,"['NO2', 'OZONE', 'PM2.5']"
656,656,261210039,MUSKEGON,43.2781,-86.3111,MUSKEGON,['OZONE']
657,657,261250001,OAK PARK,42.4631,-83.183296,OAKLAND,['OZONE']
658,658,261250011,PONTIAC,42.633301,-83.325302,OAKLAND,
659,659,261390005,JENISON,42.894402,-85.852798,OTTAWA,"['PM10', 'OZONE', 'PM2.5']"
660,660,261470005,PORT HURON,42.9533,-82.4564,ST. CLAIR,"['OZONE', 'PM2.5', 'SO2']"
661,661,261530001,SENEY,46.2889,-85.9503,SCHOOLCRAFT,"['OZONE', 'PM2.5']"
662,662,261579991,Unionville,43.61,-83.36,TUSCOLA,['OZONE']
663,663,261610008,YPSILANTI,42.24,-83.5997,WASHTENAW,"['OZONE', 'PM2.5']"
664,664,261619991,Ann Arbor,42.4164,-83.9019,WASHTENAW,['OZONE']
665,665,261630001,ALLEN PARK,42.2283,-83.2092,WAYNE,"['CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
666,666,261630005,RIVER ROUGE,42.2672,-83.1322,WAYNE,
667,667,261630015,DETROIT-SW,42.3042,-83.1072,WAYNE,"['NO2', 'PM2.5', 'SO2']"
668,668,261630019,DETROIT - E 7 MILE,42.430801,-83.000801,WAYNE,"['NO2', 'OZONE']"
669,669,261630026,DETROIT - JOY ROAD,42.32,-83.33,WAYNE,
670,670,261630033,DEARBORN,42.3075,-83.15,WAYNE,"['PM10', 'PM2.5']"
671,671,261630093,ELIZA HOWELL-NR,42.38599,-83.266319,WAYNE,"['NO2', 'CO', 'PM2.5']"
672,672,261630097,NMH48217,42.261669,-83.157893,WAYNE,"['PM2.5', 'SO2']"
673,673,261630098,DP4TH,42.312158,-83.091943,WAYNE,"['NO2', 'CO', 'PM2.5', 'SO2']"
674,674,261630099,TRINITY,42.295824,-83.129431,WAYNE,"['NO2', 'CO', 'PM2.5', 'SO2']"
675,675,261630100,MILITARY PARK,42.312078,-83.103469,WAYNE,"['NO2', 'PM2.5', 'SO2']"
676,676,261659991,Hoxeyville,44.180901,-85.738998,WEXFORD,['OZONE']
677,677,270031001,East Bethel,45.400799,-93.201103,ANOKA,['OZONE']
678,678,270031002,Blaine,45.1425,-93.2139,ANOKA,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
679,679,270052013,Detroit Lakes,46.8511,-95.8467,BECKER,"['OZONE', 'PM2.5']"
680,680,270072304,Red Lake Nation,47.878159,-95.029172,BELTRAMI,['PM2.5']
681,681,270177416,Fond du Lac,46.7053,-92.5236,CARLTON,"['OZONE', 'PM2.5']"
682,682,270317810,Grand Portage,47.9721,-89.6908,COOK,['PM2.5']
683,683,270353204,Brainerd,46.3944,-94.1433,CROW WING,"['OZONE', 'PM2.5']"
684,684,270370470,Apple Valley,44.7383,-93.2372,DAKOTA,['PM2.5']
685,685,270495302,Stanton,44.471901,-93.013298,GOODHUE,['OZONE']
686,686,270530954,Minneapolis-Downtown,44.979,-93.2737,HENNEPIN,"['CO', 'SO2']"
687,687,270530963,Minneapolis-Phillips,44.9536,-93.2581,HENNEPIN,['PM2.5']
688,688,270750005,Ely,47.9464,-91.4953,LAKE,"['OZONE', 'PM2.5']"
689,689,270834210,Marshall,44.4572,-95.835,LYON,"['OZONE', 'PM2.5']"
690,690,270953051,Mille Lacs,46.2056,-93.7589,MILLE LACS,['OZONE']
691,691,271095008,Rochester,43.9947,-92.4497,OLMSTED,"['OZONE', 'PM2.5']"
692,692,271230868,St. Paul - Downtown,44.9507,-93.0985,RAMSEY,['PM10']
693,693,271370034,Voyageurs NP,48.4128,-92.8292,ST. LOUIS,['OZONE']
694,694,271377001,Virginia,47.5212,-92.5393,ST. LOUIS,['PM2.5']
695,695,271377550,Duluth-WDSE,46.8183,-92.0892,ST. LOUIS,"['OZONE', 'PM2.5']"
696,696,271377554,West Duluth,46.743889,-92.166946,ST. LOUIS,['PM2.5']
697,697,271390505,Shakopee,44.789398,-93.512497,SCOTT,"['OZONE', 'PM2.5']"
698,698,271453052,St. Cloud,45.55,-94.1333,STEARNS,"['OZONE', 'PM2.5']"
699,699,271636016,Marine on St. Croix,45.168,-92.7651,WASHINGTON,['OZONE']
700,700,271713201,St. Michael,45.2108,-93.6686,WRIGHT,"['OZONE', 'PM2.5']"
701,701,280110001,CLEVELAND,33.7556,-90.7275,BOLIVAR,"['OZONE', 'PM2.5']"
702,702,280330002,HERNANDO,34.820633,-89.987782,DE SOTO,"['OZONE', 'PM2.5']"
703,703,280350004,Hattiesburg,31.323995,-89.292219,FORREST,['PM2.5']
704,704,280450003,WAVELAND,30.300917,-89.395954,HANCOCK,"['OZONE', 'PM2.5']"
705,705,280470008,GPORT YC,30.390123,-89.049746,HARRISON,"['OZONE', 'PM2.5']"
706,706,280490020,Jackson NCORE,32.329042,-90.182659,HINDS,"['CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
707,707,280490021,Hinds CC,32.346734,-90.225762,HINDS,"['OZONE', 'PM2.5']"
708,708,280590006,PASCAGOULA,30.378054,-88.533876,JACKSON,"['NO2', 'OZONE', 'PM2.5', 'SO2']"
709,709,280750003,MERIDIAN,32.364345,-88.73145,LAUDERDALE,['OZONE']
710,710,280810005,TUPELOAP,34.264849,-88.766842,LEE,['OZONE']
711,711,281619991,Coffeeville,34.0026,-89.799,YALOBUSHA,['OZONE']
712,712,290030001,Savannah,39.9544,-94.849,ANDREW,['OZONE']
713,713,290190011,Finger Lakes SP,39.07803,-92.316322,BOONE,['OZONE']
714,714,290210005,St. Joseph,39.741667,-94.858333,BUCHANAN,"['PM10', 'PM2.5']"
715,715,290270002,New Bloomfield,38.70608,-92.09308,CALLAWAY,['OZONE']
716,716,290370003,RG_South,38.75961,-94.57983,CASS,"['OZONE', 'PM2.5']"
717,717,290390001,El Do Springs,37.70097,-94.03474,CEDAR,"['OZONE', 'PM2.5']"
718,718,290470005,Liberty,39.303056,-94.376389,CLAY,"['OZONE', 'PM2.5']"
719,719,290470006,Rocky Creek,39.33188,-94.5806,CLAY,['OZONE']
720,720,290490001,Trimble,39.5306,-94.556,CLINTON,['OZONE']
721,721,290770036,Hillcrest HS,37.256069,-93.299692,GREENE,"['PM10', 'OZONE', 'PM2.5']"
722,722,290770042,Fellows Lake,37.319444,-93.204444,GREENE,['OZONE']
723,723,290930034,Buick NE,37.652142,-91.11653,IRON,['SO2']
724,724,290950018,Front Street,39.13198,-94.53128,JACKSON,['PM10']
725,725,290950034,Troost,39.10465,-94.57055,JACKSON,"['PM10', 'NO2', 'PM2.5', 'SO2']"
726,726,290950042,Blue Ridge I-70,39.047911,-94.450513,JACKSON,"['NO2', 'CO', 'PM2.5']"
727,727,290970003,Carthage,37.19822,-94.31702,JASPER,"['PM10', 'PM2.5']"
728,728,290970004,Alba,37.2385,-94.42468,JASPER,['OZONE']
729,729,290990019,Arnold West,38.448581,-90.398436,JEFFERSON,"['PM10', 'OZONE', 'PM2.5']"
730,730,291130004,Foley West,39.045857,-90.849189,LINCOLN,['OZONE']
731,731,291370001,Mark Twain SP,39.4751,-91.78899,MONROE,"['PM10', 'NO2', 'OZONE', 'SO2']"
732,732,291570001,Farrar,37.70264,-89.69864,PERRY,['OZONE']
733,733,291831002,West Alton,38.8725,-90.226389,ST. CHARLES,['OZONE']
734,734,291831004,Orchard Farm,38.8994,-90.44917,ST. CHARLES,['OZONE']
735,735,291860005,Bonne Terre,37.90084,-90.42388,STE GENEVIEVE,['OZONE']
736,736,291890005,Pacific,38.4902,-90.7052,ST. LOUIS,['OZONE']
737,737,291890014,Maryland Heights,38.7109,-90.4759,ST. LOUIS,['OZONE']
738,738,291890016,Rider Trail I-70,38.75264,-90.44884,ST. LOUIS,"['NO2', 'SO2']"
739,739,291893001,Ladue,38.650259,-90.350463,ST. LOUIS,['PM2.5']
740,740,295100007,South Broadway,38.5425,-90.263611,ST. LOUIS (CITY),['PM2.5']
741,741,295100085,Blair Street,38.656449,-90.198548,ST. LOUIS (CITY),"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
742,742,295100093,Branch Street,38.65643,-90.18977,ST. LOUIS (CITY),"['PM10', 'PM2.5']"
743,743,295100094,Forest Park,38.631057,-90.281144,ST. LOUIS (CITY),"['NO2', 'CO', 'PM2.5']"
744,744,300170005,Miles City,46.411444,-105.812694,CUSTER,"['PM10', 'PM2.5']"
745,745,300270006,Lewistown,47.048537,-109.455315,FERGUS,"['PM10', 'OZONE', 'PM2.5']"
746,746,300290009,White Fish Dead End,48.400523,-114.335973,FLATHEAD,['PM10']
747,747,300290049,Columbia Falls,48.363694,-114.189272,FLATHEAD,"['PM10', 'PM2.5']"
748,748,300298001,Glacier NP,48.5103,-113.9956,FLATHEAD,['OZONE']
749,749,300310019,Bozeman High School,45.683765,-111.056282,GALLATIN,['PM2.5']
750,750,300490026,Rossiter Pump House,46.6588,-112.0131,LEWIS AND CLARK,['PM2.5']
751,751,300530018,Libby Courthouse,48.391672,-115.55228,LINCOLN,"['PM10', 'PM2.5']"
752,752,300630024,Missoula Boyd Park,46.842297,-114.020549,MISSOULA,"['PM10', 'OZONE', 'PM2.5']"
753,753,300710010,Malta,48.317507,-107.862471,PHILLIPS,"['PM10', 'NO2', 'OZONE', 'PM2.5']"
754,754,300750001,Broadus,45.440295,-105.37028,POWDER RIVER,"['PM10', 'OZONE', 'PM2.5']"
755,755,300810007,Hamilton PS 46,46.243621,-114.158889,RAVALLI,['PM2.5']
756,756,300830002,Sidney 201,47.8679,-104.676864,RICHLAND,"['NO2', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
757,757,300890007,Thompson Falls HS,47.594395,-115.323746,SANDERS,"['PM10', 'PM2.5']"
758,758,300930005,Butte Greely School,46.002399,-112.500893,SILVER BOW,"['PM10', 'PM2.5']"
759,759,301110066,Billings Coburn Rd,45.786579,-108.45878,YELLOWSTONE,['SO2']
760,760,301110087,Billlings Lockwood,45.806357,-108.426551,YELLOWSTONE,['PM2.5']
761,761,310250002,WWTP BAM,40.866225,-96.137447,CASS,['PM10']
762,762,310550053,16th and Whitmore,41.322472,-95.937992,DOUGLAS,"['OZONE', 'SO2']"
763,763,310550056,77th and Dodge,41.259478,-96.034714,DOUGLAS,['CO']
764,764,310790005,Grand Island DOT,40.918333,-98.378889,HALL,['PM2.5']
765,765,311079991,Santee Sioux,42.8292,-97.8541,KNOX,['OZONE']
766,766,311090016,Davey,40.984969,-96.671425,LANCASTER,['OZONE']
767,767,311090022,LLCHD BAM,40.812558,-96.675733,LANCASTER,['PM2.5']
768,768,311530007,2912 Coffey,41.133317,-95.956078,SARPY,['PM2.5']
769,769,311570006,Scottsbluff HS,41.875556,-103.658056,SCOTTS BLUFF,['PM2.5']
770,770,311770002,Blair,41.550658,-96.146622,WASHINGTON,['PM2.5']
771,771,320010002,Fallon,39.472471,-118.783624,CHURCHILL,['OZONE']
772,772,320030024,Virgin Valley,36.815897,-114.050347,CLARK,"['PM10', 'OZONE', 'PM2.5']"
773,773,320030043,Paul Meyer,36.106389,-115.253333,CLARK,"['PM10', 'OZONE', 'PM2.5']"
774,774,320030044,Mountains Edge,36.0075,-115.263056,CLARK,"['PM10', 'OZONE', 'PM2.5']"
775,775,320030071,Walter Johnson,36.169756,-115.263038,CLARK,"['PM10', 'OZONE', 'PM2.5']"
776,776,320030073,Palo Verde,36.173415,-115.332728,CLARK,"['PM10', 'OZONE', 'PM2.5']"
777,777,320030075,Joe Neal,36.270592,-115.238282,CLARK,"['PM10', 'NO2', 'OZONE', 'PM2.5']"
778,778,320030298,GreenValley,36.048705,-115.052942,CLARK,"['PM10', 'OZONE', 'PM2.5']"
779,779,320030299,Liberty High School,35.987908,-115.14885,CLARK,"['PM10', 'OZONE', 'PM2.5']"
780,780,320030540,Jerome Mack,36.141875,-115.078742,CLARK,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
781,781,320030561,Sunrise Acres,36.163962,-115.11393,CLARK,"['PM10', 'NO2', 'CO', 'PM2.5']"
782,782,320030602,Garrett Jr. High,35.969848,-114.835007,CLARK,"['PM10', 'OZONE', 'PM2.5']"
783,783,320031019,Jean,35.785665,-115.357087,CLARK,"['PM10', 'OZONE', 'PM2.5']"
784,784,320031501,RT,36.139707,-115.175654,CLARK,"['NO2', 'CO', 'PM2.5']"
785,785,320031502,Casino Center,36.174365,-115.13977,CLARK,"['PM10', 'NO2', 'CO', 'PM2.5']"
786,786,320032003,Walnut Rec.,36.214465,-115.091437,CLARK,"['NO2', 'CO', 'PM2.5', 'PM10', 'OZONE']"
787,787,320037772,Indian Springs,36.569333,-115.676651,CLARK,['OZONE']
788,788,320050007,Ranchos,38.897611,-119.732101,DOUGLAS,['PM2.5']
789,789,320070005,Elko,40.838329,-115.766003,ELKO,['PM10']
790,790,320190006,Fernley,39.602739,-119.247853,LYON,['OZONE']
791,791,320230011,Linda,36.349378,-116.03197,NYE,['PM10']
792,792,320230014,Manse,36.212787,-115.994802,NYE,['PM10']
793,793,320230015,Glen Oaks,36.193469,-116.007584,NYE,['PM10']
794,794,320310020,South Reno,39.469225,-119.775393,WASHOE,['OZONE']
795,795,320310025,Toll,39.399841,-119.739606,WASHOE,"['PM10', 'OZONE', 'PM2.5']"
796,796,320310031,Reno4,39.521918,-119.795444,WASHOE,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
797,797,320311005,Sparks,39.54092,-119.746764,WASHOE,"['PM10', 'OZONE', 'CO', 'PM2.5']"
798,798,320311007,Spanish Springs,39.621462,-119.718738,WASHOE,"['PM10', 'OZONE', 'PM2.5']"
799,799,320311026,Wadsworth-NV,39.6367,-119.2889,WASHOE,['PM10']
800,800,320312002,Incline,39.250437,-119.956741,WASHOE,['OZONE']
801,801,320312009,Lemmon Valley,39.645288,-119.840051,WASHOE,['OZONE']
802,802,320330101,Great Basin NP,39.0053,-114.2158,WHITE PINE,['OZONE']
803,803,325100020,CC_Armory,39.144804,-119.766409,CARSON CITY,"['OZONE', 'PM2.5']"
804,804,330012004,Laconia,43.566122,-71.496335,BELKNAP,"['OZONE', 'PM2.5']"
805,805,330050007,Keene,42.930521,-72.272332,CHESHIRE,"['OZONE', 'PM2.5']"
806,806,330074002,Mt. Washington base,44.308132,-71.217639,COOS,['OZONE']
807,807,330090010,Lebanon,43.629605,-72.309499,GRAFTON,"['OZONE', 'PM2.5']"
808,808,330111011,Nashua - Gilson Rd.,42.718653,-71.522416,HILLSBOROUGH,['OZONE']
809,809,330115001,Miller State Park,42.86183,-71.878626,HILLSBOROUGH,"['CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
810,810,330131006,Pembroke Exchange St,43.13246,-71.458246,MERRIMACK,['SO2']
811,811,330150014,Portsmouth,43.075371,-70.748017,ROCKINGHAM,"['PM10', 'OZONE', 'PM2.5', 'SO2']"
812,812,330150016,Odiorne State Park,43.045269,-70.713958,ROCKINGHAM,['OZONE']
813,813,340010006,Brigantine,39.46487,-74.448738,ATLANTIC,"['OZONE', 'PM2.5', 'SO2']"
814,814,340030006,Leonia,40.870438,-73.991997,BERGEN,['OZONE']
815,815,340030010,Fort Lee Near Road,40.85355,-73.9661,BERGEN,"['NO2', 'CO', 'PM2.5']"
816,816,340051001,Burlington,0.0,-74.857697,BURLINGTON,"['PM10', 'PM2.5']"
817,817,340070002,Camden Spruce St,39.934446,-75.125291,CAMDEN,"['NO2', 'CO', 'PM2.5', 'SO2', 'OZONE']"
818,818,340110007,Millville,39.422272,-75.0252,CUMBERLAND,"['NO2', 'OZONE', 'PM2.5']"
819,819,340150002,Clarksboro,39.800339,-75.21212,GLOUCESTER,['OZONE']
820,820,340170006,Bayonne,40.67025,-74.126083,HUDSON,"['NO2', 'OZONE', 'SO2']"
821,821,340171002,Jersey City,40.731689,-74.066566,HUDSON,"['NO2', 'CO', 'SO2']"
822,822,340171003,Jersey City FH,40.725452,-74.052292,HUDSON,['PM2.5']
823,823,340190001,Flemington,40.515251,-74.806755,HUNTERDON,"['OZONE', 'PM2.5']"
824,824,340210005,Rider University,40.283092,-74.742645,MERCER,"['OZONE', 'PM2.5']"
825,825,340210008,Trenton,40.222421,-74.763167,MERCER,"['OZONE', 'PM2.5', 'SO2']"
826,826,340219991,Wash. Crossing,40.3125,-74.8729,MERCER,['OZONE']
827,827,340230011,Rutgers University,40.462181,-74.429436,MIDDLESEX,"['NO2', 'OZONE', 'PM2.5']"
828,828,340250005,Monmouth University,40.277645,-74.005096,MONMOUTH,['OZONE']
829,829,340273001,Chester,40.787628,-74.6763,MORRIS,"['NO2', 'OZONE', 'PM2.5', 'SO2']"
830,830,340290006,Colliers Mills,40.064846,-74.444061,OCEAN,['OZONE']
831,831,340292002,Toms River,39.994908,-74.170447,OCEAN,['PM2.5']
832,832,340310005,Paterson,40.918381,-74.168092,PASSAIC,['PM2.5']
833,833,340315001,Ramapo,41.058617,-74.255547,PASSAIC,['OZONE']
834,834,340390003,Elizabeth,40.662388,-74.214813,UNION,"['CO', 'SO2']"
835,835,340390004,Elizabeth Trailer,40.641441,-74.208366,UNION,"['NO2', 'CO', 'PM2.5', 'SO2']"
836,836,340392003,Rahway PM,40.603943,-74.276176,UNION,['PM2.5']
837,837,340410007,Columbia,40.924606,-75.067825,WARREN,"['NO2', 'OZONE', 'PM2.5', 'SO2']"
838,838,350010023,Del Norte,35.1353,-106.584702,BERNALILLO,"['NO2', 'CO', 'PM2.5', 'PM10', 'SO2', 'OZONE']"
839,839,350010026,Jefferson,35.1441,-106.6044,BERNALILLO,"['PM10', 'PM2.5']"
840,840,350010029,South Valley,35.0186,-106.651901,BERNALILLO,"['NO2', 'CO', 'PM2.5', 'PM10', 'OZONE']"
841,841,350011012,Tramway,35.185,-106.5077,BERNALILLO,"['PM10', 'OZONE', 'PM2.5']"
842,842,350011013,North Valley,35.187801,-106.603897,BERNALILLO,"['PM10', 'PM2.5']"
843,843,350130008,La Union,31.9306,-106.6306,DONA ANA,['OZONE']
844,844,350130016,Anthony,32.0036,-106.5992,DONA ANA,"['PM10', 'PM2.5']"
845,845,350130019,Holman Rd,32.4247,-106.6742,DONA ANA,['PM10']
846,846,350130020,Chaparral,32.0411,-106.4092,DONA ANA,"['PM10', 'OZONE']"
847,847,350130021,Desert View,31.7961,-106.5839,DONA ANA,"['PM10', 'NO2', 'OZONE']"
848,848,350130022,Santa Teresa,31.7878,-106.6828,DONA ANA,"['NO2', 'OZONE', 'PM2.5']"
849,849,350130023,Solano Drive,32.3169,-106.7669,DONA ANA,['OZONE']
850,850,350130024,West Mesa,32.11,-106.51,DONA ANA,['PM10']
851,851,350130025,Las Cruces ED,32.310332,-106.751211,DONA ANA,['PM2.5']
852,852,350151005,Carlsbad,32.38,-104.2622,EDDY,"['NO2', 'OZONE']"
853,853,350250008,Hobbs Jefferson,32.7267,-103.1233,LEA,"['NO2', 'OZONE', 'PM2.5']"
854,854,350290003,7E Deming Airport,32.2558,-107.7228,LUNA,['PM10']
855,855,350431001,Bernalillo,35.2994,-106.5483,SANDOVAL,['OZONE']
856,856,350450009,Bloomfield,36.7422,-107.9769,SAN JUAN,"['NO2', 'OZONE', 'SO2']"
857,857,350450018,Navajo Lake,36.8097,-107.6517,SAN JUAN,"['NO2', 'OZONE']"
858,858,350451005,Substation,36.7969,-108.4725,SAN JUAN,"['PM10', 'NO2', 'OZONE', 'SO2']"
859,859,350490021,Santa Fe Airport,35.6198,-106.0797,SANTA FE,"['OZONE', 'PM2.5']"
860,860,350550005,Taos Fire Station,36.3833,-105.5833,TAOS,['PM2.5']
861,861,350610008,2LL Los Lunas,34.8147,-106.7397,VALENCIA,['OZONE']
862,862,360010012,Loudonville,42.6769,-73.7556,ALBANY,['OZONE']
863,863,360050080,Morrisania,40.8367,-73.9214,BRONX,['PM2.5']
864,864,360050110,Bronx - IS52,40.816101,-73.902199,BRONX,"['PM10', 'OZONE', 'PM2.5']"
865,865,360050112,Bronx - IS74,40.814701,-73.886703,BRONX,['PM2.5']
866,866,360050133,Pfizer Lab,40.868,-73.8782,BRONX,['OZONE']
867,867,360130006,Dunkirk,42.4992,-79.32,CHAUTAUQUA,['OZONE']
868,868,360270007,Millbrook,41.7856,-73.6947,DUTCHESS,['OZONE']
869,869,360290002,Amherst,42.9925,-78.7764,ERIE,['OZONE']
870,870,360290023,Buffalo Near-road,42.92111,-78.76611,ERIE,['PM2.5']
871,871,360291014,Tonawanda II,42.9981,-78.8993,ERIE,['PM2.5']
872,872,360310003,Whiteface Mtn,44.39308,-73.8589,ESSEX,"['OZONE', 'PM2.5']"
873,873,360410005,Piseco Lake,43.4556,-74.515,HAMILTON,['OZONE']
874,874,360450002,Perch River,44.0878,-75.9744,JEFFERSON,['OZONE']
875,875,360470052,Bklyn - PS 314,40.641819,-74.018707,KINGS,['PM2.5']
876,876,360470118,Bklyn - PS274,40.694401,-73.928596,KINGS,['PM2.5']
877,877,360550015,Rochester Near-road,43.145021,-77.557608,MONROE,['PM2.5']
878,878,360590005,Eisenhower Park,40.7447,-73.5869,NASSAU,['PM2.5']
879,879,360610115,Manhattan/IS143,40.8492,-73.9319,NEW YORK,['PM2.5']
880,880,360610135,CCNY,40.8197,-73.9481,NEW YORK,"['OZONE', 'PM2.5']"
881,881,360631006,Middleport,43.2189,-78.4792,NIAGARA,['OZONE']
882,882,360652001,Utica,43.0994,-75.225,ONEIDA,['PM2.5']
883,883,360671015,E Syracuse,43.0528,-76.0597,ONONDAGA,"['OZONE', 'PM2.5']"
884,884,360710002,Newburgh,41.4994,-74.0097,ORANGE,['PM2.5']
